id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
64200,Female,Loyal Customer,33,Business travel,Business,853,1,2,2,2,3,,,,,,,,,,,,neutral or dissatisfied
100005,Male,Loyal Customer,51,Business travel,Business,220,4,4,4,4,3,,,,,,,,,,,,satisfied
1394,Male,Loyal Customer,54,Personal Travel,Eco Plus,134,3,2,3,4,4,,,,,,,,,,,,neutral or dissatisfied
85941,Female,Loyal Customer,53,Business travel,Business,3406,4,4,4,4,3,,,,,,,,,,,,satisfied
129289,Male,Loyal Customer,51,Business travel,Business,550,4,4,4,4,5,,,,,,,,,,,,satisfied
120663,Male,Loyal Customer,22,Business travel,Business,3684,1,3,3,3,1,,,,,,,,,,,,neutral or dissatisfied
124521,Male,Loyal Customer,55,Business travel,Business,1276,2,2,2,2,5,,,,,,,,,,,,satisfied
19871,Female,Loyal Customer,39,Business travel,Business,2090,1,1,1,1,5,,,,,,,,,,,,satisfied
33294,Male,Loyal Customer,52,Personal Travel,Eco Plus,102,4,5,4,1,1,,,,,,,,,,,,neutral or dissatisfied
88469,Male,Loyal Customer,49,Business travel,Eco,194,4,1,1,1,4,,,,,,,,,,,,satisfied
85348,Male,disloyal Customer,22,Business travel,Eco,813,2,2,2,3,5,,,,,,,,,,,,neutral or dissatisfied
15505,Male,Loyal Customer,8,Personal Travel,Eco,331,4,3,4,3,2,,,,,,,,,,,,neutral or dissatisfied
16457,Female,Loyal Customer,65,Personal Travel,Eco,445,2,1,2,2,1,,,,,,,,,,,,neutral or dissatisfied
35377,Female,disloyal Customer,27,Business travel,Eco,972,3,3,3,3,5,,,,,,,,,,,,neutral or dissatisfied
116399,Female,Loyal Customer,13,Personal Travel,Eco,337,1,5,1,4,3,,,,,,,,,,,,neutral or dissatisfied
24361,Female,Loyal Customer,42,Business travel,Business,669,2,2,2,2,5,,,,,,,,,,,,satisfied
53325,Female,Loyal Customer,19,Personal Travel,Eco,758,3,4,3,3,1,,,,,,,,,,,,neutral or dissatisfied
38174,Female,Loyal Customer,35,Personal Travel,Eco,1121,2,4,1,2,1,,,,,,,,,,,,neutral or dissatisfied
40069,Male,disloyal Customer,27,Business travel,Eco,493,3,0,3,3,1,,,,,,,,,,,,neutral or dissatisfied
14150,Male,Loyal Customer,7,Personal Travel,Eco,413,2,5,2,5,3,,,,,,,,,,,,neutral or dissatisfied
35645,Female,Loyal Customer,52,Business travel,Business,2586,1,1,1,1,4,,,,,,,,,,,,satisfied
13885,Female,Loyal Customer,57,Personal Travel,Eco,667,3,4,3,1,2,,,,,,,,,,,,neutral or dissatisfied
4166,Male,Loyal Customer,50,Personal Travel,Eco,431,2,4,5,5,4,,,,,,,,,,,,neutral or dissatisfied
109844,Male,Loyal Customer,29,Business travel,Business,971,1,2,2,2,1,,,,,,,,,,,,neutral or dissatisfied
1447,Female,disloyal Customer,26,Business travel,Business,772,4,4,4,1,1,,,,,,,,,,,,satisfied
115796,Female,Loyal Customer,53,Business travel,Eco,308,4,1,1,1,4,,,,,,,,,,,,satisfied
16081,Female,disloyal Customer,29,Business travel,Eco Plus,744,3,3,3,5,4,,,,,,,,,,,,neutral or dissatisfied
126807,Female,Loyal Customer,42,Business travel,Business,2125,4,4,1,4,2,,,,,,,,,,,,satisfied
14490,Male,Loyal Customer,63,Personal Travel,Eco,495,3,4,3,3,4,,,,,,,,,,,,neutral or dissatisfied
90860,Male,Loyal Customer,62,Business travel,Business,2932,4,4,4,4,2,,,,,,,,,,,,neutral or dissatisfied
103936,Male,Loyal Customer,57,Business travel,Business,2184,1,1,1,1,3,,,,,,,,,,,,satisfied
123635,Female,Loyal Customer,49,Business travel,Business,214,2,2,2,2,5,,,,,,,,,,,,satisfied
18403,Female,Loyal Customer,53,Business travel,Eco,284,5,4,4,4,3,,,,,,,,,,,,satisfied
34508,Male,Loyal Customer,41,Business travel,Eco,1428,4,2,2,2,4,,,,,,,,,,,,satisfied
8340,Female,disloyal Customer,25,Business travel,Business,661,5,4,5,1,1,,,,,,,,,,,,satisfied
18651,Male,Loyal Customer,23,Personal Travel,Eco,253,1,3,0,4,4,,,,,,,,,,,,neutral or dissatisfied
19070,Male,disloyal Customer,24,Business travel,Eco,569,2,2,2,4,3,,,,,,,,,,,,neutral or dissatisfied
81191,Female,Loyal Customer,37,Personal Travel,Eco,980,2,4,2,4,2,,,,,,,,,,,,neutral or dissatisfied
72344,Male,Loyal Customer,47,Business travel,Business,3633,1,1,1,1,2,,,,,,,,,,,,neutral or dissatisfied
58297,Male,disloyal Customer,48,Business travel,Business,678,2,2,2,3,3,,,,,,,,,,,,neutral or dissatisfied
54353,Male,Loyal Customer,14,Business travel,Business,3613,4,4,4,4,4,,,,,,,,,,,,satisfied
32429,Male,disloyal Customer,40,Business travel,Eco,163,4,0,4,1,1,,,,,,,,,,,,satisfied
57940,Male,Loyal Customer,59,Business travel,Business,837,5,5,5,5,3,,,,,,,,,,,,satisfied
26836,Female,Loyal Customer,38,Business travel,Business,3033,3,4,4,4,2,,,,,,,,,,,,neutral or dissatisfied
10896,Female,Loyal Customer,28,Business travel,Business,667,2,3,2,2,2,,,,,,,,,,,,neutral or dissatisfied
99340,Male,disloyal Customer,25,Business travel,Eco,847,2,2,2,2,1,,,,,,,,,,,,neutral or dissatisfied
96096,Male,Loyal Customer,24,Personal Travel,Eco,583,2,4,2,1,3,,,,,,,,,,,,neutral or dissatisfied
129260,Male,Loyal Customer,55,Business travel,Business,1235,5,5,5,5,4,,,,,,,,,,,,satisfied
85860,Female,Loyal Customer,22,Personal Travel,Eco Plus,526,2,4,2,4,3,,,,,,,,,,,,neutral or dissatisfied
76032,Female,Loyal Customer,63,Personal Travel,Eco,311,1,5,1,1,5,,,,,,,,,,,,neutral or dissatisfied
2679,Female,Loyal Customer,64,Personal Travel,Eco,622,3,3,3,5,3,,,,,,,,,,,,neutral or dissatisfied
36522,Male,Loyal Customer,44,Business travel,Business,3023,5,5,5,5,2,,,,,,,,,,,,satisfied
33980,Female,disloyal Customer,24,Business travel,Eco,987,1,1,1,3,4,,,,,,,,,,,,neutral or dissatisfied
26915,Male,disloyal Customer,42,Business travel,Eco,1385,3,3,3,4,4,,,,,,,,,,,,neutral or dissatisfied
103619,Female,Loyal Customer,43,Business travel,Business,3241,5,5,5,5,5,,,,,,,,,,,,satisfied
90615,Male,Loyal Customer,42,Business travel,Business,444,2,2,2,2,3,,,,,,,,,,,,satisfied
77062,Male,Loyal Customer,34,Business travel,Business,3744,2,2,2,2,3,,,,,,,,,,,,satisfied
43368,Male,Loyal Customer,65,Personal Travel,Eco,358,4,4,4,4,4,,,,,,,,,,,,satisfied
63005,Male,disloyal Customer,28,Business travel,Business,862,2,3,3,5,3,,,,,,,,,,,,neutral or dissatisfied
75456,Female,Loyal Customer,55,Business travel,Business,830,4,4,4,4,3,,,,,,,,,,,,satisfied
28157,Female,Loyal Customer,22,Business travel,Business,859,1,5,5,5,1,,,,,,,,,,,,neutral or dissatisfied
43273,Male,Loyal Customer,40,Business travel,Business,1610,5,5,5,5,3,,,,,,,,,,,,satisfied
85216,Female,disloyal Customer,43,Business travel,Eco,689,1,1,1,4,1,,,,,,,,,,,,neutral or dissatisfied
44890,Female,disloyal Customer,25,Business travel,Eco,536,1,4,1,3,1,,,,,,,,,,,,neutral or dissatisfied
5300,Female,Loyal Customer,62,Personal Travel,Eco,293,3,1,3,4,1,,,,,,,,,,,,neutral or dissatisfied
100056,Male,Loyal Customer,64,Personal Travel,Eco,289,1,5,1,3,5,,,,,,,,,,,,neutral or dissatisfied
86199,Female,Loyal Customer,44,Business travel,Business,3542,4,4,4,4,4,,,,,,,,,,,,satisfied
125004,Female,disloyal Customer,35,Business travel,Eco,184,3,3,2,5,1,,,,,,,,,,,,neutral or dissatisfied
2847,Female,Loyal Customer,24,Business travel,Business,3663,2,4,4,4,2,,,,,,,,,,,,neutral or dissatisfied
73621,Female,Loyal Customer,43,Business travel,Business,204,1,1,1,1,3,,,,,,,,,,,,satisfied
16651,Male,disloyal Customer,24,Business travel,Eco,488,1,0,1,4,4,,,,,,,,,,,,neutral or dissatisfied
52263,Male,Loyal Customer,33,Business travel,Business,493,1,1,1,1,2,,,,,,,,,,,,satisfied
71592,Female,Loyal Customer,42,Business travel,Business,2945,1,1,3,1,5,,,,,,,,,,,,satisfied
97441,Female,Loyal Customer,65,Personal Travel,Eco,585,3,4,3,2,4,,,,,,,,,,,,neutral or dissatisfied
27078,Male,disloyal Customer,24,Business travel,Eco,834,4,4,4,4,5,,,,,,,,,,,,satisfied
100576,Female,Loyal Customer,58,Business travel,Eco,486,3,4,4,4,4,,,,,,,,,,,,neutral or dissatisfied
19613,Male,Loyal Customer,65,Business travel,Business,3785,2,2,3,2,2,,,,,,,,,,,,satisfied
19662,Male,Loyal Customer,29,Personal Travel,Eco,1236,4,5,4,4,4,,,,,,,,,,,,neutral or dissatisfied
26573,Female,Loyal Customer,36,Business travel,Eco,581,4,5,5,5,4,,,,,,,,,,,,satisfied
70362,Female,disloyal Customer,22,Business travel,Business,1145,4,3,5,2,3,,,,,,,,,,,,satisfied
56679,Male,Loyal Customer,16,Personal Travel,Eco,937,4,5,4,3,3,,,,,,,,,,,,neutral or dissatisfied
17034,Female,Loyal Customer,54,Business travel,Eco Plus,781,1,2,3,3,1,,,,,,,,,,,,neutral or dissatisfied
3873,Male,Loyal Customer,31,Business travel,Business,2305,3,3,3,3,5,,,,,,,,,,,,satisfied
60211,Female,disloyal Customer,34,Business travel,Business,1546,1,1,1,4,5,,,,,,,,,,,,neutral or dissatisfied
114856,Female,Loyal Customer,49,Business travel,Business,3232,1,1,1,1,2,,,,,,,,,,,,satisfied
22473,Female,Loyal Customer,61,Personal Travel,Eco,145,3,5,3,4,3,,,,,,,,,,,,neutral or dissatisfied
107001,Female,Loyal Customer,14,Personal Travel,Eco,937,2,4,2,5,4,,,,,,,,,,,,neutral or dissatisfied
21694,Female,Loyal Customer,36,Personal Travel,Eco,746,3,4,3,3,4,,,,,,,,,,,,neutral or dissatisfied
84821,Female,disloyal Customer,30,Business travel,Eco,547,3,3,3,2,4,,,,,,,,,,,,neutral or dissatisfied
113117,Male,Loyal Customer,9,Personal Travel,Eco,569,3,4,3,1,4,,,,,,,,,,,,neutral or dissatisfied
32586,Male,disloyal Customer,24,Business travel,Eco,101,3,4,3,1,5,,,,,,,,,,,,neutral or dissatisfied
88920,Male,Loyal Customer,9,Personal Travel,Eco,859,3,5,4,2,4,,,,,,,,,,,,neutral or dissatisfied
54292,Male,Loyal Customer,64,Business travel,Business,3345,2,1,1,1,3,,,,,,,,,,,,neutral or dissatisfied
4908,Male,Loyal Customer,46,Business travel,Business,2859,3,3,3,3,4,,,,,,,,,,,,satisfied
49681,Male,Loyal Customer,39,Business travel,Eco,110,4,1,1,1,4,,,,,,,,,,,,satisfied
9513,Female,Loyal Customer,30,Personal Travel,Eco Plus,239,5,5,5,3,4,,,,,,,,,,,,satisfied
51837,Male,Loyal Customer,37,Business travel,Eco Plus,251,3,4,4,4,3,,,,,,,,,,,,neutral or dissatisfied
110609,Male,Loyal Customer,32,Business travel,Eco Plus,488,2,2,2,2,2,,,,,,,,,,,,neutral or dissatisfied
86498,Male,Loyal Customer,45,Personal Travel,Eco,762,4,3,4,3,5,,,,,,,,,,,,neutral or dissatisfied
83956,Female,Loyal Customer,46,Business travel,Eco,373,3,4,4,4,3,,,,,,,,,,,,neutral or dissatisfied
27044,Female,Loyal Customer,14,Personal Travel,Business,1709,4,3,4,3,5,,,,,,,,,,,,neutral or dissatisfied
45915,Female,Loyal Customer,27,Business travel,Business,1513,2,1,1,1,2,,,,,,,,,,,,neutral or dissatisfied
29163,Female,Loyal Customer,16,Business travel,Eco Plus,978,0,4,0,2,3,,,,,,,,,,,,satisfied
34598,Female,Loyal Customer,43,Personal Travel,Eco,1576,2,5,2,4,2,,,,,,,,,,,,neutral or dissatisfied
69402,Male,Loyal Customer,24,Business travel,Business,3480,4,4,4,4,4,,,,,,,,,,,,satisfied
66100,Female,Loyal Customer,40,Personal Travel,Business,583,4,4,4,2,5,,,,,,,,,,,,neutral or dissatisfied
80598,Male,Loyal Customer,64,Business travel,Eco Plus,247,2,4,4,4,2,,,,,,,,,,,,neutral or dissatisfied
70425,Male,Loyal Customer,40,Business travel,Business,3595,5,5,5,5,3,,,,,,,,,,,,satisfied
8514,Female,Loyal Customer,44,Business travel,Eco,462,5,5,5,5,3,,,,,,,,,,,,satisfied
23912,Female,disloyal Customer,38,Business travel,Eco,189,3,0,3,3,1,,,,,,,,,,,,neutral or dissatisfied
99331,Female,Loyal Customer,24,Personal Travel,Eco,448,3,5,5,3,2,,,,,,,,,,,,neutral or dissatisfied
93186,Female,Loyal Customer,59,Business travel,Business,2387,4,4,4,4,2,,,,,,,,,,,,satisfied
124746,Male,Loyal Customer,66,Business travel,Business,280,4,4,4,4,5,,,,,,,,,,,,satisfied
103205,Male,Loyal Customer,63,Business travel,Business,1482,4,1,2,1,1,,,,,,,,,,,,neutral or dissatisfied
21267,Male,disloyal Customer,27,Business travel,Business,692,2,3,3,4,5,,,,,,,,,,,,neutral or dissatisfied
94214,Female,disloyal Customer,22,Business travel,Business,248,4,0,4,1,3,,,,,,,,,,,,satisfied
73222,Male,Loyal Customer,39,Business travel,Business,946,1,1,1,1,4,,,,,,,,,,,,neutral or dissatisfied
90602,Female,Loyal Customer,39,Business travel,Business,581,4,4,4,4,2,,,,,,,,,,,,satisfied
25518,Male,Loyal Customer,31,Business travel,Business,3904,4,4,5,4,5,,,,,,,,,,,,satisfied
124172,Female,Loyal Customer,56,Personal Travel,Eco,2133,3,4,3,4,2,,,,,,,,,,,,neutral or dissatisfied
18277,Female,disloyal Customer,59,Business travel,Eco Plus,179,2,2,2,1,3,,,,,,,,,,,,neutral or dissatisfied
76724,Female,Loyal Customer,53,Business travel,Business,1672,3,1,3,3,4,,,,,,,,,,,,satisfied
76344,Female,Loyal Customer,17,Business travel,Business,954,1,3,3,3,1,,,,,,,,,,,,neutral or dissatisfied
20864,Male,Loyal Customer,43,Personal Travel,Eco,508,2,5,2,3,2,,,,,,,,,,,,neutral or dissatisfied
114219,Male,Loyal Customer,41,Business travel,Eco,957,4,1,3,1,4,,,,,,,,,,,,neutral or dissatisfied
80599,Female,Loyal Customer,42,Personal Travel,Eco Plus,1747,4,4,4,4,1,,,,,,,,,,,,neutral or dissatisfied
37924,Male,Loyal Customer,38,Personal Travel,Eco,1023,3,2,3,3,3,,,,,,,,,,,,neutral or dissatisfied
13406,Female,Loyal Customer,57,Business travel,Business,2248,3,3,3,3,3,,,,,,,,,,,,neutral or dissatisfied
43512,Female,Loyal Customer,52,Personal Travel,Eco,594,3,2,3,3,5,,,,,,,,,,,,neutral or dissatisfied
112118,Male,Loyal Customer,33,Business travel,Business,977,2,2,2,2,4,,,,,,,,,,,,satisfied
98892,Female,Loyal Customer,31,Personal Travel,Eco Plus,991,2,5,2,2,2,,,,,,,,,,,,neutral or dissatisfied
116902,Female,Loyal Customer,39,Business travel,Business,2684,5,5,2,5,4,,,,,,,,,,,,satisfied
37794,Female,Loyal Customer,30,Business travel,Eco Plus,1069,4,5,5,5,4,,,,,,,,,,,,satisfied
120320,Male,Loyal Customer,70,Personal Travel,Eco,268,4,5,0,2,4,,,,,,,,,,,,neutral or dissatisfied
46204,Male,Loyal Customer,41,Business travel,Business,3942,2,2,2,2,4,,,,,,,,,,,,satisfied
33827,Male,Loyal Customer,23,Personal Travel,Eco Plus,1428,2,5,2,5,4,,,,,,,,,,,,neutral or dissatisfied
5095,Female,Loyal Customer,10,Personal Travel,Eco,224,4,4,4,4,2,,,,,,,,,,,,satisfied
34529,Male,Loyal Customer,28,Business travel,Eco,636,4,2,4,4,4,,,,,,,,,,,,satisfied
98230,Female,Loyal Customer,11,Business travel,Business,2666,2,3,3,3,2,,,,,,,,,,,,neutral or dissatisfied
125975,Male,Loyal Customer,51,Business travel,Business,600,3,3,3,3,2,,,,,,,,,,,,neutral or dissatisfied
104219,Male,Loyal Customer,17,Business travel,Business,1961,1,3,5,3,1,,,,,,,,,,,,neutral or dissatisfied
73130,Male,disloyal Customer,24,Business travel,Eco,1068,5,5,5,4,1,,,,,,,,,,,,satisfied
25843,Male,Loyal Customer,24,Business travel,Eco,484,1,5,5,5,1,,,,,,,,,,,,neutral or dissatisfied
59118,Male,Loyal Customer,20,Personal Travel,Eco,1846,4,4,4,4,4,,,,,,,,,,,,neutral or dissatisfied
107037,Male,Loyal Customer,55,Business travel,Business,2300,3,3,3,3,4,,,,,,,,,,,,satisfied
1562,Male,disloyal Customer,22,Business travel,Business,140,0,0,0,4,1,,,,,,,,,,,,satisfied
50077,Female,Loyal Customer,50,Business travel,Business,1937,1,3,4,3,5,,,,,,,,,,,,neutral or dissatisfied
60152,Female,Loyal Customer,37,Personal Travel,Eco,1005,2,5,2,4,1,,,,,,,,,,,,neutral or dissatisfied
34548,Female,Loyal Customer,29,Business travel,Business,1576,4,3,4,4,4,,,,,,,,,,,,satisfied
71926,Female,Loyal Customer,46,Business travel,Business,1726,5,5,5,5,3,,,,,,,,,,,,satisfied
73530,Female,disloyal Customer,39,Business travel,Business,594,3,3,3,4,5,,,,,,,,,,,,neutral or dissatisfied
46832,Female,disloyal Customer,52,Business travel,Eco,776,2,3,3,3,1,,,,,,,,,,,,neutral or dissatisfied
47023,Female,Loyal Customer,49,Business travel,Eco,639,2,3,3,3,2,,,,,,,,,,,,satisfied
93289,Female,Loyal Customer,65,Personal Travel,Eco,806,3,4,3,2,5,,,,,,,,,,,,neutral or dissatisfied
64444,Female,disloyal Customer,12,Business travel,Business,989,0,0,0,1,3,,,,,,,,,,,,satisfied
116299,Female,Loyal Customer,14,Personal Travel,Eco,296,2,5,2,1,4,,,,,,,,,,,,neutral or dissatisfied
75285,Female,disloyal Customer,24,Business travel,Business,1081,4,0,4,1,2,,,,,,,,,,,,satisfied
30813,Female,Loyal Customer,7,Personal Travel,Eco Plus,1199,2,4,2,2,3,,,,,,,,,,,,neutral or dissatisfied
16228,Female,disloyal Customer,27,Business travel,Eco,266,2,0,2,2,1,,,,,,,,,,,,neutral or dissatisfied
46454,Female,disloyal Customer,23,Business travel,Business,141,4,0,5,4,4,,,,,,,,,,,,satisfied
68256,Male,Loyal Customer,67,Personal Travel,Eco,432,4,4,4,3,2,,,,,,,,,,,,neutral or dissatisfied
10740,Male,Loyal Customer,37,Business travel,Eco,308,1,3,3,3,1,,,,,,,,,,,,neutral or dissatisfied
102044,Female,disloyal Customer,17,Business travel,Business,414,5,0,5,4,3,,,,,,,,,,,,satisfied
94561,Female,Loyal Customer,48,Business travel,Business,2458,3,3,3,3,4,,,,,,,,,,,,satisfied
80086,Female,disloyal Customer,44,Business travel,Eco Plus,550,1,1,1,3,3,,,,,,,,,,,,neutral or dissatisfied
120323,Male,Loyal Customer,14,Personal Travel,Eco,268,3,1,3,3,1,,,,,,,,,,,,neutral or dissatisfied
75899,Female,Loyal Customer,55,Business travel,Business,603,3,3,3,3,4,,,,,,,,,,,,satisfied
93994,Female,disloyal Customer,19,Business travel,Eco Plus,1218,3,1,3,3,3,,,,,,,,,,,,neutral or dissatisfied
75628,Female,Loyal Customer,43,Business travel,Business,337,2,2,4,2,4,,,,,,,,,,,,satisfied
108906,Female,Loyal Customer,48,Business travel,Business,3216,1,2,2,2,3,,,,,,,,,,,,neutral or dissatisfied
60707,Female,Loyal Customer,18,Business travel,Business,1605,4,4,4,4,4,,,,,,,,,,,,satisfied
12182,Male,Loyal Customer,52,Business travel,Eco,675,5,1,1,1,5,,,,,,,,,,,,satisfied
101921,Male,Loyal Customer,23,Business travel,Eco Plus,1984,0,1,1,1,0,,,,,,,,,,,,neutral or dissatisfied
117771,Male,disloyal Customer,29,Business travel,Eco,1133,2,2,2,4,1,,,,,,,,,,,,neutral or dissatisfied
120165,Female,Loyal Customer,48,Business travel,Business,119,3,3,3,3,3,,,,,,,,,,,,satisfied
39904,Female,disloyal Customer,27,Business travel,Eco Plus,272,2,2,2,3,2,,,,,,,,,,,,neutral or dissatisfied
118681,Male,Loyal Customer,22,Business travel,Eco,369,4,1,1,1,4,,,,,,,,,,,,satisfied
41968,Male,Loyal Customer,24,Business travel,Business,3993,4,1,1,1,4,,,,,,,,,,,,neutral or dissatisfied
65372,Male,Loyal Customer,67,Business travel,Business,432,1,1,1,1,2,,,,,,,,,,,,satisfied
14554,Male,Loyal Customer,70,Personal Travel,Eco,288,2,4,2,4,1,,,,,,,,,,,,neutral or dissatisfied
106050,Male,Loyal Customer,70,Personal Travel,Eco,452,1,5,2,2,5,,,,,,,,,,,,neutral or dissatisfied
44006,Male,Loyal Customer,36,Business travel,Eco,397,3,3,3,3,3,,,,,,,,,,,,neutral or dissatisfied
69607,Male,Loyal Customer,33,Personal Travel,Eco,2475,4,5,4,1,4,,,,,,,,,,,,neutral or dissatisfied
99140,Female,Loyal Customer,55,Business travel,Business,1565,4,4,1,4,2,,,,,,,,,,,,satisfied
125113,Male,disloyal Customer,26,Business travel,Business,361,3,3,3,1,3,,,,,,,,,,,,neutral or dissatisfied
93625,Male,disloyal Customer,65,Business travel,Eco,304,1,0,1,3,1,,,,,,,,,,,,neutral or dissatisfied
57895,Male,Loyal Customer,35,Business travel,Business,2746,4,2,2,2,4,,,,,,,,,,,,neutral or dissatisfied
26181,Male,disloyal Customer,20,Business travel,Eco,406,1,3,1,4,5,,,,,,,,,,,,neutral or dissatisfied
118956,Female,disloyal Customer,24,Business travel,Eco,282,2,0,2,1,4,,,,,,,,,,,,neutral or dissatisfied
88300,Male,disloyal Customer,27,Business travel,Business,581,4,4,4,2,2,,,,,,,,,,,,satisfied
55023,Male,Loyal Customer,56,Business travel,Business,1608,2,2,4,2,4,,,,,,,,,,,,satisfied
51235,Female,Loyal Customer,60,Business travel,Eco Plus,372,5,5,4,5,5,,,,,,,,,,,,satisfied
44577,Female,Loyal Customer,70,Business travel,Business,2625,0,4,0,2,5,,,,,,,,,,,,satisfied
63672,Female,Loyal Customer,11,Business travel,Business,2018,3,3,4,3,4,,,,,,,,,,,,satisfied
126801,Male,Loyal Customer,31,Business travel,Business,2125,2,2,2,2,4,,,,,,,,,,,,satisfied
81970,Male,disloyal Customer,55,Business travel,Business,1576,5,5,5,1,2,,,,,,,,,,,,satisfied
4645,Male,disloyal Customer,33,Business travel,Business,364,3,3,3,2,2,,,,,,,,,,,,neutral or dissatisfied
86174,Female,disloyal Customer,44,Business travel,Business,356,3,2,2,2,4,,,,,,,,,,,,neutral or dissatisfied
43864,Male,Loyal Customer,54,Business travel,Business,255,1,1,1,1,2,,,,,,,,,,,,satisfied
48576,Female,Loyal Customer,48,Personal Travel,Eco,948,3,2,3,3,2,,,,,,,,,,,,neutral or dissatisfied
50377,Female,disloyal Customer,43,Business travel,Eco,266,3,3,3,4,3,,,,,,,,,,,,neutral or dissatisfied
22348,Female,Loyal Customer,37,Business travel,Business,3316,2,2,4,2,4,,,,,,,,,,,,satisfied
120521,Male,disloyal Customer,25,Business travel,Business,96,5,0,5,4,5,,,,,,,,,,,,satisfied
68865,Female,Loyal Customer,45,Business travel,Business,3879,5,5,5,5,2,,,,,,,,,,,,satisfied
119958,Female,disloyal Customer,46,Business travel,Eco,872,2,2,2,3,1,,,,,,,,,,,,neutral or dissatisfied
106540,Female,Loyal Customer,67,Personal Travel,Eco Plus,321,2,4,2,2,5,,,,,,,,,,,,neutral or dissatisfied
103776,Male,disloyal Customer,25,Business travel,Business,979,3,0,2,2,1,,,,,,,,,,,,neutral or dissatisfied
65187,Male,Loyal Customer,18,Personal Travel,Eco,282,4,4,4,3,1,,,,,,,,,,,,neutral or dissatisfied
21553,Male,Loyal Customer,48,Business travel,Eco Plus,164,4,1,1,1,4,,,,,,,,,,,,satisfied
80589,Female,Loyal Customer,42,Personal Travel,Eco,1747,2,0,3,1,4,,,,,,,,,,,,neutral or dissatisfied
84573,Female,Loyal Customer,33,Business travel,Eco Plus,2556,4,3,2,3,4,,,,,,,,,,,,satisfied
125914,Female,Loyal Customer,37,Personal Travel,Eco,993,1,4,1,1,5,,,,,,,,,,,,neutral or dissatisfied
96761,Male,Loyal Customer,32,Business travel,Business,816,3,3,3,3,4,,,,,,,,,,,,satisfied
15361,Female,Loyal Customer,25,Business travel,Business,3937,3,3,3,3,4,,,,,,,,,,,,satisfied
93385,Male,Loyal Customer,25,Business travel,Eco,605,1,5,5,5,1,,,,,,,,,,,,neutral or dissatisfied
8360,Female,Loyal Customer,46,Business travel,Business,1525,1,1,1,1,3,,,,,,,,,,,,satisfied
129523,Male,Loyal Customer,41,Personal Travel,Business,2342,2,2,2,3,3,,,,,,,,,,,,neutral or dissatisfied
107740,Male,Loyal Customer,14,Personal Travel,Eco,405,4,5,4,3,3,,,,,,,,,,,,neutral or dissatisfied
119229,Female,Loyal Customer,54,Personal Travel,Eco,331,3,3,3,2,3,,,,,,,,,,,,neutral or dissatisfied
26663,Male,disloyal Customer,30,Business travel,Eco,545,1,0,1,4,3,,,,,,,,,,,,neutral or dissatisfied
78470,Female,Loyal Customer,52,Business travel,Business,526,5,5,5,5,5,,,,,,,,,,,,satisfied
19410,Female,Loyal Customer,15,Personal Travel,Business,645,3,5,4,2,4,,,,,,,,,,,,neutral or dissatisfied
75210,Male,Loyal Customer,32,Business travel,Business,1723,2,3,3,3,2,,,,,,,,,,,,neutral or dissatisfied
